Date,Open,High,Low,Close
2022-11-02,18145.4,18238.86579795859,17946.34988800009,18082.85
2022-11-03,18082.85,18131.995389750933,17959.132937060018,18052.7
2022-11-04,18052.7,18216.384184266193,17908.558416761767,18117.15
2022-11-07,18117.15,18291.494431898234,17986.672697963284,18202.8
2022-11-09,18202.8,18336.637851139516,18092.22201770856,18157.0
2022-11-10,18157.0,18235.695329764032,17890.981362767598,18028.2
2022-11-11,18028.2,18405.768889935513,17972.20310444884,18349.7
2022-11-14,18349.7,18408.367089538955,18201.25435338341,18329.15
2022-11-15,18329.15,18526.048714654597,18245.755168772666,18403.4
2022-11-16,18403.4,18517.56775774825,18268.702920289066,18409.65
2022-11-17,18409.65,18464.063271847765,18210.702787341095,18343.9
2022-11-18,18343.9,18396.46122862624,18181.085879151808,18307.65
2022-11-21,18307.65,18422.51944052151,18036.02340595784,18159.95
2022-11-22,18159.95,18295.420095907975,18085.035607962618,18244.2
2022-11-23,18244.2,18395.1648897412,18192.08083246942,18267.25
2022-11-24,18267.25,18601.565650925506,18181.175294835048,18484.1
2022-11-25,18484.1,18565.61414197744,18421.679870597025,18512.75
2022-11-28,18512.75,18616.119599151956,18395.958261377065,18562.75
2022-11-29,18562.75,18765.601428025275,18481.981948723467,18618.05
2022-11-30,18618.05,18842.6859744568,18470.545269376715,18758.35
2022-12-01,18758.35,18896.697150193497,18645.673591651666,18812.5
2022-12-02,18812.5,18942.469259140657,18565.117158351717,18696.1
2022-12-05,18696.1,18845.133960845273,18637.338717025395,18701.05
2022-12-06,18701.05,18848.730519462468,18508.013605259428,18642.75
2022-12-07,18642.75,18765.600424521992,18420.044524926667,18560.5
2022-12-08,18560.5,18693.2233393808,18465.07968797375,18609.35
2022-12-09,18609.35,18662.390924396335,18389.411898704933,18496.6
2022-12-12,18496.6,18622.043177225307,18372.984750990872,18497.15
2022-12-13,18497.15,18710.84760316287,18434.271775814057,18608.0
2022-12-14,18608.0,18749.41493577125,18510.698290962868,18660.3
2022-12-15,18660.3,18797.96214205005,18329.592737175306,18414.9
2022-12-16,18414.9,18470.121814103808,18210.17940380825,18269.0
2022-12-19,18269.0,18515.475586173074,18186.87808308504,18420.45
2022-12-20,18420.45,18465.743664924797,18334.156417185426,18385.3
2022-12-21,18385.3,18476.741370582404,18152.791540535716,18199.1
2022-12-22,18199.1,18248.321163432815,18070.123202862418,18127.35
2022-12-23,18127.35,18181.93461447985,17668.02369025334,17806.8
2022-12-26,17806.8,18069.69129462107,17708.127453246925,18014.6
2022-12-27,18014.6,18241.73890538193,17873.012047833,18132.3
2022-12-28,18132.3,18251.50711061713,18035.11352031979,18122.5
2022-12-29,18122.5,18294.085942752943,18047.07701524906,18191.0
2022-12-30,18191.0,18332.00708679462,18010.529718492024,18105.3
2023-01-02,18105.3,18279.32533631318,18016.837364921448,18197.45
2023-01-03,18197.45,18305.479975432932,18142.903274821398,18232.55
2023-01-04,18232.55,18363.616787583807,17934.89749593402,18042.95
2023-01-05,18042.95,18108.6597912497,17927.201688241537,17992.15
2023-01-06,17992.15,18131.347378779272,17754.62051943384,17859.45
2023-01-09,17859.45,18145.87493923263,17750.098367923183,18101.2
2023-01-10,18101.2,18241.491466787404,17855.905022273022,17914.15
2023-01-11,17914.15,17961.42499028325,17846.60211067745,17895.7
2023-01-12,17895.7,18027.67926693704,17737.25953928457,17858.2
2023-01-13,17858.2,18052.759859318347,17768.868027179047,17956.6
2023-01-16,17956.6,18099.053794058276,17846.073698582393,17894.85
2023-01-17,17894.85,18104.08864052397,17750.94260753094,18053.3
2023-01-18,18053.3,18265.288198780836,18003.825376963305,18165.35
2023-01-19,18165.35,18307.099955549817,17993.911835454233,18107.85
2023-01-20,18107.85,18203.92561916254,17885.07649148866,18027.65
2023-01-23,18027.65,18225.89574789192,17959.89733860745,18118.55
2023-01-24,18118.55,18232.62630744113,18060.383106274563,18118.3
2023-01-25,18118.3,18206.783385621122,17836.847165705367,17891.95
2023-01-27,17891.95,17996.067851687916,17532.201373673142,17604.35
2023-01-30,17604.35,17749.057670822327,17552.005746189076,17648.95
2023-01-31,17648.95,17793.670932547964,17538.100518329265,17662.15
2023-02-01,17662.15,17708.912463592053,17567.875714380967,17616.3
2023-02-02,17616.3,17686.273055262373,17517.896726304814,17610.4
2023-02-03,17610.4,17991.924407280752,17467.897857404212,17854.05
2023-02-06,17854.05,17985.250048085727,17640.989765001865,17764.6
2023-02-07,17764.6,17852.351158409154,17617.91377686218,17721.5
2023-02-08,17721.5,17976.655892989525,17647.95759212617,17871.7
2023-02-09,17871.7,17964.188795440237,17766.239285869404,17893.45
2023-02-10,17893.45,17955.117038736204,17760.942150958104,17856.5
2023-02-13,17856.5,17945.296052712347,17685.84728284205,17770.9
2023-02-14,17770.9,18008.36073369577,17714.744102288987,17929.85
2023-02-15,17929.85,18117.972381391053,17797.163560113615,18015.85
2023-02-16,18015.85,18086.987297411786,17927.135368632713,18035.85
2023-02-17,18035.85,18176.83059772325,17881.57678645096,17944.2
2023-02-20,17944.2,18085.578843005267,17765.022856329077,17844.6
2023-02-21,17844.6,17957.081228792966,17742.57354558732,17826.7
2023-02-22,17826.7,17921.530780084802,17430.819328511163,17554.3
2023-02-23,17554.3,17626.680206635887,17397.282572999007,17511.25
2023-02-24,17511.25,17632.763973909106,17348.637537696377,17465.8
2023-02-27,17465.8,17574.234693643317,17349.883084552162,17392.7
2023-02-28,17392.7,17449.987406170432,17222.094315329905,17303.95
2023-03-01,17303.95,17581.802555541748,17215.028463527673,17450.9
2023-03-02,17450.9,17572.26084406187,17278.465738480554,17321.9
2023-03-03,17321.9,17730.158667784795,17254.074590636017,17594.35
2023-03-06,17594.35,17825.937330806333,17476.433842948674,17711.45
2023-03-08,17711.45,17857.999145026446,17655.207356867388,17754.4
2023-03-09,17754.4,17837.812715182372,17494.655969906085,17589.6
2023-03-10,17589.6,17722.34340372365,17350.12422340741,17412.9
2023-03-13,17412.9,17537.26795076608,17111.965308934945,17154.3
2023-03-14,17154.3,17199.519702017235,16979.375214707085,17043.3
2023-03-15,17043.3,17086.539183778794,16838.66585580338,16972.15
2023-03-16,16972.15,17062.174394520884,16855.142862901444,16985.6
2023-03-17,16985.6,17218.7089339106,16852.670551858355,17100.05
2023-03-20,17100.05,17234.74671405342,16901.215826016905,16988.4
2023-03-21,16988.4,17162.9682390015,16936.8290526943,17107.5
2023-03-22,17107.5,17250.131195453232,17013.703580390003,17151.9
2023-03-23,17151.9,17229.309396389774,16992.463044694538,17076.9
2023-03-24,17076.9,17209.605508613455,16824.258911284687,16945.05
2023-03-27,16945.05,17106.567964599155,16894.95471276241,16985.7
2023-03-28,16985.7,17105.96622154045,16864.66742321827,16951.7
2023-03-29,16951.7,17166.525080625255,16896.353877128586,17080.7
2023-03-31,17080.7,17441.739911991954,17007.473359637755,17359.75
2023-04-03,17359.75,17466.4431194837,17246.154658318617,17398.05
2023-04-05,17398.05,17604.72972951546,17309.111225049888,17557.05
2023-04-06,17557.05,17726.61088132519,17477.76627984427,17599.15
2023-04-10,17599.15,17746.57672496777,17517.91956991894,17624.05
2023-04-11,17624.05,17864.050380519162,17535.91874060316,17722.3
2023-04-12,17722.3,17954.563726381493,17601.245279361516,17812.4
2023-04-13,17812.4,17926.239724105908,17680.54991932721,17828.0
2023-04-17,17828.0,17946.74797094994,17569.624139235155,17706.85
2023-04-18,17706.85,17842.668705225664,17539.943381714053,17660.15
2023-04-19,17660.15,17786.265459801187,17545.345378631024,17618.75
2023-04-20,17618.75,17691.161175809902,17508.534543964153,17624.45
2023-04-21,17624.45,17711.214029260307,17538.563179704353,17624.05
2023-04-24,17624.05,17798.817832134075,17556.160992794812,17743.4
2023-04-25,17743.4,17906.831718810256,17617.080519048803,17769.25
2023-04-26,17769.25,17916.82229382222,17722.6640949847,17813.6
2023-04-27,17813.6,17980.984544839313,17680.135257407648,17915.05
2023-04-28,17915.05,18176.307928037233,17825.009093768702,18065.0
2023-05-02,18065.0,18254.022779792496,17956.68886746864,18147.65
2023-05-03,18147.65,18227.348655130918,17979.63972412216,18089.85
2023-05-04,18089.85,18311.223194273396,17954.52597347557,18255.8
2023-05-05,18255.8,18367.11967399853,17961.212086872358,18069.0
2023-05-08,18069.0,18361.45196464537,17962.371920033245,18264.4
2023-05-09,18264.4,18388.788203114134,18213.743928094435,18265.95
2023-05-10,18265.95,18412.40658061961,18168.82346932872,18315.1
2023-05-11,18315.1,18446.330043503436,18237.700403635485,18297.0
2023-05-12,18297.0,18415.360674876407,18177.41114887067,18314.8
2023-05-15,18314.8,18500.802676146468,18217.86671198863,18398.85
2023-05-16,18398.85,18532.510786188064,18172.954082406835,18286.5
2023-05-17,18286.5,18371.21793777544,18133.870756941047,18181.75
2023-05-18,18181.75,18238.86814058987,18077.829379936666,18129.95
2023-05-19,18129.95,18250.022238392015,18013.240521491345,18203.4
2023-05-22,18203.4,18435.801920229733,18152.052424366004,18314.4
2023-05-23,18314.4,18455.771262030106,18263.043256730194,18348.0
2023-05-24,18348.0,18463.98148907297,18240.275153446866,18285.4
2023-05-25,18285.4,18386.970550746722,18143.293688676655,18321.15
2023-05-26,18321.15,18557.87602847862,18200.34837849048,18499.35
2023-05-29,18499.35,18644.801622418294,18417.92124387107,18598.65
2023-05-30,18598.65,18715.15489750294,18522.98540256829,18633.85
2023-05-31,18633.85,18739.561674101333,18453.620818568153,18534.4
2023-06-01,18534.4,18619.38017513084,18363.178435401867,18487.75
2023-06-02,18487.75,18623.98778213277,18374.623869361214,18534.1
2023-06-05,18534.1,18732.62127039303,18470.19116778628,18593.85
2023-06-06,18593.85,18679.909939214533,18531.07814664388,18599.0
2023-06-07,18599.0,18825.244327510893,18543.73810074916,18726.4
2023-06-08,18726.4,18852.899838992023,18520.9221933457,18634.55
2023-06-09,18634.55,18720.324780797917,18439.387449323833,18563.4
2023-06-12,18563.4,18710.945376224015,18491.146937635673,18601.5
2023-06-13,18601.5,18851.453479753778,18554.385989418566,18716.15
2023-06-14,18716.15,18900.64519764546,18662.505099963084,18755.9
2023-06-15,18755.9,18816.143173946122,18541.95875534375,18688.1
2023-06-16,18688.1,18968.868456335225,18611.770157067574,18826.0
2023-06-19,18826.0,18922.700310162618,18629.645012786525,18755.45
2023-06-20,18755.45,18889.07220021531,18644.466920934065,18816.7
2023-06-21,18816.7,18950.590422876117,18731.111360433664,18856.85
2023-06-22,18856.85,19004.921044281433,18704.577360685267,18771.25
2023-06-23,18771.25,18867.538992987174,18608.014666146337,18665.5
2023-06-26,18665.5,18770.469547749955,18556.267269826036,18691.2
2023-06-27,18691.2,18929.30792052171,18564.40931525887,18817.4
2023-06-28,18817.4,19043.14701348652,18703.456151023798,18972.1
2023-06-30,18972.1,19243.25589309896,18869.06071275986,19189.05
2023-07-03,19189.05,19382.869715275385,19138.136494171013,19322.55
2023-07-04,19322.55,19449.436612320693,19170.859438110845,19389.0
2023-07-05,19389.0,19461.55783264055,19255.677999417858,19398.5
2023-07-06,19398.5,19559.251348186466,19319.73474106145,19497.3
2023-07-07,19497.3,19613.076189392887,19179.313973686643,19331.8
2023-07-10,19331.8,19422.068695263482,19220.106064779287,19355.9
2023-07-11,19355.9,19523.684121689697,19245.84253667706,19439.4
2023-07-12,19439.4,19583.270567215193,19256.57278038071,19384.3
2023-07-13,19384.3,19511.87068764446,19249.453823948203,19413.75
2023-07-14,19413.75,19684.59322690165,19294.870616006432,19564.5
2023-07-17,19564.5,19777.778857341105,19503.052783761625,19711.45
2023-07-18,19711.45,19817.91455786636,19626.640834560534,19749.25
2023-07-19,19749.25,19885.288659021553,19598.572236513657,19833.15
2023-07-20,19833.15,20046.00096220612,19760.06931759233,19979.15
2023-07-21,19979.15,20057.342290967445,19656.46074784024,19745.0
2023-07-24,19745.0,19811.714028322025,19577.53654105815,19672.35
2023-07-25,19672.35,19737.60946688081,19576.68913849499,19680.6
2023-07-26,19680.6,19839.129365716577,19565.24382351107,19778.3
2023-07-27,19778.3,19876.21340120922,19508.88789069013,19659.9
2023-07-28,19659.9,19729.750918271522,19572.418978112735,19646.05
2023-07-31,19646.05,19841.50511829456,19585.20024223183,19753.8
2023-08-01,19753.8,19856.792095357556,19664.367434803014,19733.55
2023-08-02,19733.55,19855.907483189447,19382.702212902983,19526.55
2023-08-03,19526.55,19577.332791156845,19265.039516832247,19381.65
2023-08-04,19381.65,19651.212519430843,19303.56096028875,19517.0
2023-08-07,19517.0,19713.24237289663,19380.42048109652,19597.3
2023-08-08,19597.3,19653.230565002334,19429.476599237354,19570.85
2023-08-09,19570.85,19775.711345693562,19430.664163551697,19632.55
2023-08-10,19632.55,19780.234967900666,19395.6279904184,19543.1
2023-08-11,19543.1,19596.373109193708,19354.22864041149,19428.3
2023-08-14,19428.3,19511.326477982075,19299.48323934863,19434.55
2023-08-16,19434.55,19599.595164302562,19337.633352639128,19465.0
2023-08-17,19465.0,19592.621921427533,19227.462530132416,19365.25
2023-08-18,19365.25,19431.54787994678,19185.028960202286,19310.15
2023-08-21,19310.15,19462.88084740755,19179.279937288753,19393.6
2023-08-22,19393.6,19483.242204261853,19275.77614245166,19396.45
2023-08-23,19396.45,19543.423563574703,19330.464820036013,19444.0
2023-08-24,19444.0,19557.64923076367,19281.000789135956,19386.7
2023-08-25,19386.7,19472.73945182445,19113.327558500703,19265.8
2023-08-28,19265.8,19402.390942795853,19118.120819065298,19306.05
2023-08-29,19306.05,19470.037544952364,19254.95111102,19342.65
2023-08-30,19342.65,19397.858348029087,19278.359140123128,19347.45
2023-08-31,19347.45,19420.877194458462,19193.3877150333,19253.8
2023-09-01,19253.8,19559.584033956635,19128.14131087059,19435.3
2023-09-04,19435.3,19673.570085634223,19298.99682956162,19528.8
2023-09-05,19528.8,19677.969554665353,19458.41524359139,19574.9
2023-09-06,19574.9,19716.554223325187,19472.279786256968,19611.05
2023-09-07,19611.05,19786.23437070728,19470.83137225512,19727.05
2023-09-08,19727.05,19917.176948143006,19598.147216127734,19819.95
2023-09-11,19819.95,20103.983487146033,19711.239276313394,19996.35
2023-09-12,19996.35,20071.48114313031,19879.119859108672,19993.2
2023-09-13,19993.2,20148.428785212862,19887.896341410986,20070.0
2023-09-14,20070.0,20193.821095052128,19988.255340878437,20103.1
2023-09-15,20103.1,20243.081234042504,19990.74727770996,20192.35
2023-09-18,20192.35,20276.983212200837,20007.310687070116,20133.3
2023-09-20,20133.3,20204.628783652068,19756.306687404813,19901.4
2023-09-21,19901.4,19984.98881716431,19624.6217949715,19742.35
2023-09-22,19742.35,19802.76308868289,19543.174625759042,19674.25
2023-09-25,19674.25,19819.884971663174,19609.394790641225,19674.55
2023-09-26,19674.55,19787.113058119863,19566.676940103553,19664.7
2023-09-27,19664.7,19838.75060675366,19616.350196071857,19716.45
2023-09-28,19716.45,19849.58809515887,19449.723615985586,19523.55
2023-09-29,19523.55,19740.24784163728,19396.525830640538,19638.3
2023-10-03,19638.3,19694.674689625528,19373.415671910483,19528.75
2023-10-04,19528.75,19633.85647616166,19378.65860141623,19436.1
2023-10-05,19436.1,19656.893198782316,19345.24415786422,19545.75
2023-10-06,19545.75,19782.711170352937,19410.52610921336,19653.5
2023-10-09,19653.5,19747.4967160225,19443.225557594033,19512.35
2023-10-10,19512.35,19751.173047339995,19403.88893942149,19689.85
2023-10-11,19689.85,19890.380349231535,19560.973220684653,19811.35
2023-10-12,19811.35,19899.10196545952,19678.21463038628,19794.0
2023-10-13,19794.0,19912.844764884656,19682.850838766095,19751.05
2023-10-16,19751.05,19861.475946953644,19645.124587006278,19731.75
2023-10-17,19731.75,19898.5545375967,19597.24509074534,19811.5
2023-10-18,19811.5,19967.38334461898,19562.836786980002,19671.1
2023-10-19,19671.1,19784.772914945625,19577.025994257387,19624.7
2023-10-20,19624.7,19697.56418490451,19412.465693971808,19542.65
2023-10-23,19542.65,19599.916447472115,19231.660957578533,19281.75
2023-10-25,19281.75,19344.01193417478,18996.40065378066,19122.15
2023-10-26,19122.15,19193.38068369204,18790.610531358216,18857.25
2023-10-27,18857.25,19110.10241440618,18709.344075472458,19047.25
2023-10-30,19047.25,19206.836100203716,18961.87262409105,19140.9
2023-10-31,19140.9,19217.152249971423,18998.87770298433,19079.6
2023-11-01,19079.6,19143.61037635971,18927.74339788257,18989.15
2023-11-02,18989.15,19275.254807540106,18910.485869606244,19133.25
2023-11-03,19133.25,19285.393921188195,18992.688847213685,19230.6
2023-11-06,19230.6,19515.355630212347,19075.70447876076,19411.75
2023-11-07,19411.75,19502.926989373107,19320.096953632154,19406.7
2023-11-08,19406.7,19597.12932037203,19311.1892595034,19443.5
2023-11-09,19443.5,19502.217677467634,19270.324498180747,19395.3
2023-11-10,19395.3,19515.25035186117,19252.27704605728,19425.35
2023-11-12,19425.35,19678.416203143264,19313.643385923468,19525.55
2023-11-13,19525.55,19666.454294034986,19354.25464286269,19443.55
2023-11-15,19443.55,19812.698139798813,19350.86520576826,19675.45
2023-11-16,19675.45,19841.18248535981,19551.018941980823,19765.2
2023-11-17,19765.2,19831.439070302436,19684.088068050794,19731.8
2023-11-20,19731.8,19852.807853609873,19578.402122493168,19694.0
2023-11-21,19694.0,19933.84297488252,19607.135821632513,19783.4
2023-11-22,19783.4,19921.169256362962,19647.738256973094,19811.85
2023-11-23,19811.85,19922.761617070544,19744.163356361245,19802.0
2023-11-24,19802.0,19880.54305212555,19681.990310484045,19794.7
2023-11-28,19794.7,20023.143188122525,19693.39284366738,19889.7
2023-11-29,19889.7,20165.88192302466,19769.180228682122,20096.6
2023-11-30,20096.6,20217.96298266311,20040.968479983716,20133.15
2023-12-01,20133.15,20364.83009788771,20018.678740930798,20267.9
2023-12-04,20267.9,20795.25299253791,20153.205891504476,20686.8
2023-12-05,20686.8,20933.46292357874,20571.26907492367,20855.1
2023-12-06,20855.1,21001.415226317917,20734.089915185377,20937.7
2023-12-07,20937.7,21059.333662160443,20771.80907617351,20901.15
2023-12-08,20901.15,21053.620053329454,20756.294676552527,20969.4
2023-12-11,20969.4,21115.83721553058,20887.280425201418,20997.1
2023-12-12,20997.1,21065.347504555408,20759.631287261665,20906.4
2023-12-13,20906.4,21032.956874554515,20797.78739233941,20926.35
2023-12-14,20926.35,21296.7159001683,20866.370626507254,21182.7
2023-12-15,21182.7,21514.372933151622,21124.16872194261,21456.65
2023-12-18,21456.65,21548.428571649576,21327.15521203746,21418.65
2023-12-19,21418.65,21520.7356644327,21272.86710929785,21453.1
2023-12-20,21453.1,21511.366544737768,21015.571315637302,21150.15
2023-12-21,21150.15,21423.895383729774,21005.270397172782,21255.05
2023-12-22,21255.05,21439.17810259626,21141.96848963587,21349.4
2023-12-26,21349.4,21590.0521281179,21245.08537960505,21441.35
2023-12-27,21441.35,21737.600806424976,21371.497533424917,21654.75
2023-12-28,21654.75,21914.08544268439,21562.454495471025,21778.7
2023-12-29,21778.7,21923.371928000677,21626.426288657203,21731.4
2024-01-01,21731.4,21866.602340432764,21668.431926580513,21741.9
2024-01-02,21741.9,21851.113542160987,21587.035567107716,21665.8
2024-01-03,21665.8,21767.06730052655,21393.62391102515,21517.35
2024-01-04,21517.35,21752.894230131387,21376.142134494057,21658.6
2024-01-05,21658.6,21875.91851953164,21485.11451035804,21710.8
2024-01-08,21710.8,21862.498245790528,21348.954024255712,21513.0
2024-01-09,21513.0,21712.98925620313,21383.766123300447,21544.85
2024-01-10,21544.85,21685.632888558055,21441.966842377406,21618.7
2024-01-11,21618.7,21787.752192691678,21489.62655156385,21647.2
2024-01-12,21647.2,22062.14635547379,21498.324743646026,21894.55
2024-01-15,21894.55,22172.91069626048,21826.87252285213,22097.45
2024-01-16,22097.45,22158.53188798443,21928.84805399297,22032.3
2024-01-17,22032.3,22173.602218506534,21418.726751672544,21571.95
2024-01-18,21571.95,21692.504519210735,21364.6082548733,21462.25
2024-01-19,21462.25,21776.22696783844,21341.110834414656,21622.4
2024-01-20,21622.4,21691.057113823,21449.023918647574,21571.8
2024-01-23,21571.8,21717.360050945525,21165.885776227693,21238.8
2024-01-24,21238.8,21529.663413680457,21143.790786100755,21453.95
2024-01-25,21453.95,21524.765327359553,21261.35471983365,21352.6
2024-01-29,21352.6,21809.766407570984,21297.240820000232,21737.6
2024-01-30,21737.6,21887.428648083234,21467.53127765478,21522.1
2024-01-31,21522.1,21858.772181443004,21368.770797413992,21725.7
2024-02-01,21725.7,21841.32932104368,21612.19645462327,21697.45
2024-02-02,21697.45,21950.163253950053,21581.597737446875,21853.8
2024-02-05,21853.8,22013.001703280755,21683.026844005184,21771.7
2024-02-06,21771.7,22030.2246401368,21603.54966394814,21929.4
2024-02-07,21929.4,22083.420430441056,21844.92235760629,21930.5
2024-02-08,21930.5,22036.030895930464,21613.57183501315,21717.95
2024-02-09,21717.95,21880.758435390107,21559.21461858539,21782.5
2024-02-12,21782.5,21890.38585253373,21462.25552277188,21616.05
2024-02-13,21616.05,21832.130232989548,21541.206081939916,21743.25
2024-02-14,21743.25,21983.901946963702,21592.66716789862,21840.05
2024-02-15,21840.05,22025.019692408427,21731.24457735988,21910.75
2024-02-16,21910.75,22122.259209959568,21798.240476693758,22040.7
2024-02-19,22040.7,22286.78683618029,21971.07048700924,22122.25
2024-02-20,22122.25,22297.941479779056,22058.958316483568,22196.95
2024-02-21,22196.95,22317.015398965268,21912.211348251276,22055.05
2024-02-22,22055.05,22383.553073289797,21939.95955535538,22217.45
2024-02-23,22217.45,22348.4101434583,22105.049171828912,22212.7
2024-02-26,22212.7,22280.274656088135,21978.583061945905,22122.05
2024-02-27,22122.05,22368.457285558805,21973.61246973661,22198.35
2024-02-28,22198.35,22328.194676323397,21878.933224661483,21951.15
2024-02-29,21951.15,22076.78683361695,21823.270318470753,21982.8
2024-03-01,21982.8,22409.78551847397,21912.25461036931,22338.75
2024-03-04,22338.75,22559.000860372,22190.700506085817,22405.6
2024-03-05,22405.6,22536.88530229884,22220.39719526369,22356.3
2024-03-06,22356.3,22595.12629502313,22181.96785298022,22474.05
2024-03-07,22474.05,22660.13269806432,22411.37926070264,22493.55
2024-03-11,22493.55,22645.772566851818,22271.916214537418,22332.65
2024-03-12,22332.65,22408.27716182298,22243.74838327234,22335.7
2024-03-13,22335.7,22426.89462377218,21912.666750532942,21997.7
2024-03-14,21997.7,22230.619891246326,21913.91742308538,22146.65
2024-03-15,22146.65,22291.25750166217,21858.72489383086,22023.35
2024-03-18,22023.35,22112.77533539649,21939.59438972788,22055.7
2024-03-19,22055.7,22177.689702349096,21731.86192250698,21817.45
2024-03-20,21817.45,21984.761744309053,21672.162542280475,21839.1
2024-03-21,21839.1,22172.85487960546,21730.833274819834,22011.95
2024-03-22,22011.95,22192.112011333254,21862.806237603363,22096.75
2024-03-26,22096.75,22250.76179542785,21943.8338889508,22004.7
2024-03-27,22004.7,22190.45319583282,21891.196855142094,22123.65
2024-03-28,22123.65,22486.317031765037,22065.862710056383,22326.9
2024-04-01,22326.9,22531.945241866484,22265.11022896632,22462.0
2024-04-02,22462.0,22565.84222003838,22285.438012401402,22453.3
2024-04-03,22453.3,22607.310597876163,22363.312881475198,22434.65
2024-04-04,22434.65,22587.587055071686,22313.48615424055,22514.65
2024-04-05,22514.65,22597.586143966357,22407.83753481768,22513.7
2024-04-08,22513.7,22812.37556298942,22415.212146998507,22666.3
2024-04-09,22666.3,22811.94280081212,22474.309071666863,22642.75
2024-04-10,22642.75,22890.104972051213,22585.360114848918,22753.8
2024-04-12,22753.8,22895.35945456186,22381.643825430372,22519.4
2024-04-15,22519.4,22640.545848920974,22098.88566579828,22272.5
2024-04-16,22272.5,22356.885154109885,22025.26836610123,22147.9
2024-04-18,22147.9,22243.271752424796,21827.665204431538,21995.85
2024-04-19,21995.85,22222.675129950407,21936.216010585733,22147.0
2024-04-22,22147.0,22503.639844661768,22041.00836348386,22336.4
2024-04-23,22336.4,22494.759322925842,22250.12922697786,22368.0
2024-04-24,22368.0,22506.453949161874,22222.550235919047,22402.4
2024-04-25,22402.4,22682.91358306556,22224.201134795578,22570.35
2024-04-26,22570.35,22743.090932615607,22333.93432942842,22419.95
2024-04-29,22419.95,22717.189584103387,22282.6545118423,22643.4
2024-04-30,22643.4,22771.860809542286,22525.52174326622,22604.85
2024-05-02,22604.85,22766.717500671824,22478.793529039103,22648.2
2024-05-03,22648.2,22779.102580593964,22363.515208906767,22475.85
2024-05-06,22475.85,22531.98855196564,22266.6767455366,22442.7
2024-05-07,22442.7,22605.14904348367,22172.972594803847,22302.5
2024-05-08,22302.5,22472.44198077251,22205.32275116459,22302.5
2024-05-09,22302.5,22424.687906520496,21890.77255409861,21957.5
2024-05-10,21957.5,22194.17521020431,21885.887157280158,22055.2
2024-05-13,22055.2,22271.289165700466,21974.259946561266,22104.05
2024-05-14,22104.05,22359.167442591726,22019.501898034705,22217.85
2024-05-15,22217.85,22290.095443635353,22041.517471791733,22200.55
2024-05-16,22200.55,22529.92127667637,22076.368873474523,22403.85
2024-05-17,22403.85,22596.34955705983,22284.083465697444,22466.1
2024-05-18,22466.1,22609.450014847618,22397.633036733114,22502.0
2024-05-21,22502.0,22676.031498436965,22339.412751112657,22529.05
2024-05-22,22529.05,22770.276697987545,22383.34480685815,22597.8
2024-05-23,22597.8,23141.817908470595,22533.974213787722,22967.65
2024-05-24,22967.65,23080.70684138627,22811.00384978056,22957.1
2024-05-27,22957.1,23026.680104616305,22807.610007243125,22932.45
2024-05-28,22932.45,23113.61224129297,22822.743404955378,22888.15
2024-05-29,22888.15,23049.304084546642,22591.937479975993,22704.7
2024-05-30,22704.7,22774.372334271597,22373.636315117627,22488.65
2024-05-31,22488.65,22700.95806834625,22413.660227980483,22530.7
2024-06-03,22530.7,23433.061579073314,22351.6631281168,23263.9
2024-06-04,23263.9,23380.008064182584,21727.809998303856,21884.5
2024-06-05,21884.5,22749.538040896536,21745.463451202068,22620.35
2024-06-06,22620.35,22927.163841714173,22506.49734127141,22821.4
2024-06-07,22821.4,23353.188637981504,22711.79918512133,23290.15
2024-06-10,23290.15,23389.632030224187,23118.58763642392,23259.2
2024-06-11,23259.2,23425.283924300245,23132.303772488962,23264.85
2024-06-12,23264.85,23379.530061669237,23200.74152180496,23322.95
2024-06-13,23322.95,23498.75703710351,23199.637449921454,23398.9
2024-06-14,23398.9,23574.239736859432,23236.615189564982,23465.6
2024-06-18,23465.6,23685.33446649693,23348.476168170328,23557.9
2024-06-19,23557.9,23735.473818183153,23452.71945908451,23516.0
2024-06-20,23516.0,23669.269881875647,23355.669977380654,23567.0
2024-06-21,23567.0,23669.063818601266,23418.196645870008,23501.1
2024-06-24,23501.1,23691.55232501579,23410.51984085657,23537.85
2024-06-25,23537.85,23838.303425670885,23459.039406598626,23721.3
2024-06-26,23721.3,23956.106986547624,23619.87659089373,23868.8
2024-06-27,23868.8,24163.127418895656,23709.197215160228,24044.5
2024-06-28,24044.5,24121.064984811776,23883.13826973805,24010.6
2024-07-01,24010.6,24223.73730452975,23924.960412531695,24141.95
2024-07-02,24141.95,24267.173516608647,23947.363569667363,24123.85
2024-07-03,24123.85,24401.763304404598,23945.935397566427,24286.5
2024-07-04,24286.5,24484.978404961996,24109.696046155503,24302.15
2024-07-05,24302.15,24431.590203120955,24211.24547793321,24323.85
2024-07-08,24323.85,24461.292596813186,24200.72410142012,24320.55
2024-07-09,24320.55,24578.349822877735,24127.13820410804,24433.2
2024-07-10,24433.2,24493.362366545538,24160.91015827548,24324.45
2024-07-11,24324.45,24473.161712742105,24253.892350725564,24315.95
2024-07-12,24315.95,24585.383838207574,24248.197985015784,24502.15
2024-07-15,24502.15,24778.033546417348,24379.26528713928,24586.7
2024-07-16,24586.7,24692.56180002185,24402.308433209524,24613.0
2024-07-18,24613.0,24917.957011914037,24478.66049007977,24800.85
